timestamp,PM25,PM10,NO,NO2,NOx,NH3,SO2,CO,Ozone,PM25_consecutives,PM25_outliers,PM25_clean,PM10_consecutives,PM10_outliers,PM10_clean,NOx_consecutives,NOx_outliers,NOx_clean,NO2_consecutives,NO2_outliers,NO2_clean,NO_consecutives,NO_outliers,NO_clean,Ozone_consecutives,Ozone_outliers,Ozone_clean,NO_CPCB,NO2_CPCB,NOx_CPCB,Threshold,C1,C2,C4,C6,mismatch,year,site_id,site_name,prevalent_error,errors
35040.0,33967.0,31310.0,32764.0,32993.0,32531.0,32373.0,30426.0,32080.0,31971.0,33939.0,30123.0,30123.0,31057.0,27975.0,27975.0,32416.0,29839.0,29839.0,32989.0,30586.0,30586.0,32345.0,28887.0,28887.0,31964.0,28742.0,28742.0,26423.0,26423.0,26423.0,29839.0,26423.0,26423.0,26423.0,26423.0,192,2021,site_5119,Sion_Mumbai_MPCB,C2,"C2,C4"
35040.0,31779.0,27412.0,28713.0,29178.0,28662.0,28638.0,22410.0,5102.0,26967.0,31734.0,28184.0,28184.0,27369.0,24602.0,24602.0,28643.0,26384.0,26384.0,29153.0,27083.0,27083.0,28701.0,25747.0,25747.0,26539.0,24257.0,24257.0,23406.0,23406.0,23406.0,26384.0,23406.0,23406.0,23406.0,23406.0,231,2022,site_5119,Sion_Mumbai_MPCB,C2,"C2,C4,C6"
35040.0,32951.0,31946.0,31968.0,31824.0,32115.0,27477.0,31636.0,30809.0,29202.0,32857.0,29664.0,29664.0,31592.0,28296.0,28296.0,31576.0,28944.0,28944.0,31714.0,29250.0,29250.0,31504.0,28783.0,28783.0,24344.0,21918.0,21918.0,25050.0,25050.0,25050.0,28944.0,25050.0,25050.0,25050.0,25050.0,1602,2023,site_5119,Sion_Mumbai_MPCB,C2,"C2,C4,C6"
35040.0,17471.0,16798.0,15050.0,15383.0,15491.0,15426.0,14320.0,15599.0,15025.0,17461.0,15758.0,15758.0,16789.0,14884.0,14884.0,15487.0,14125.0,14125.0,15379.0,14101.0,14101.0,15050.0,13604.0,13604.0,14919.0,13589.0,13589.0,12199.0,12199.0,12199.0,14125.0,12199.0,12199.0,12199.0,12199.0,591,2019,site_5120,Colaba_Mumbai_MPCB,C2,"C1,C2,C4,C6"
35136.0,24510.0,24143.0,25185.0,24356.0,25366.0,24633.0,22850.0,24674.0,22852.0,24485.0,22089.0,22089.0,23889.0,21800.0,21800.0,23534.0,21262.0,21262.0,22359.0,20310.0,20310.0,23328.0,21065.0,21065.0,20201.0,18706.0,18706.0,18301.0,18301.0,18301.0,21262.0,18305.0,18305.0,18305.0,18305.0,689,2020,site_5120,Colaba_Mumbai_MPCB,C2,"C1,C2,C4,C6,UNIDENTIFIABLE"
35040.0,17660.0,17082.0,17597.0,18268.0,18407.0,18394.0,14208.0,18089.0,15198.0,17612.0,16257.0,16257.0,16663.0,15404.0,15404.0,18327.0,16773.0,16773.0,17745.0,16406.0,16406.0,17587.0,16194.0,16194.0,5823.0,5451.0,5451.0,14386.0,14386.0,14386.0,16773.0,14386.0,14386.0,14386.0,14386.0,684,2021,site_5120,Colaba_Mumbai_MPCB,C2,"C1,C2,C4,C6"
35040.0,24403.0,26022.0,24638.0,24836.0,24747.0,24812.0,21387.0,25053.0,23752.0,24377.0,21887.0,21887.0,25883.0,23121.0,23121.0,23654.0,21557.0,21557.0,24533.0,22671.0,22671.0,24381.0,22128.0,22128.0,16255.0,13415.0,13415.0,19374.0,19374.0,19374.0,21557.0,19375.0,19375.0,19375.0,19375.0,211,2022,site_5120,Colaba_Mumbai_MPCB,C2,"C1,C2,C4,C6,UNIDENTIFIABLE"
35040.0,27470.0,27795.0,17927.0,15675.0,23123.0,22965.0,20041.0,25781.0,24069.0,27295.0,24312.0,24312.0,26022.0,23401.0,23401.0,17113.0,15313.0,15313.0,12372.0,11451.0,11451.0,14684.0,13496.0,13496.0,7710.0,5140.0,5140.0,7868.0,7868.0,7868.0,15313.0,7874.0,7874.0,7874.0,7874.0,8388,2023,site_5120,Colaba_Mumbai_MPCB,C2,"C1,C2,C4,C6,UNIDENTIFIABLE"
35136.0,4611.0,4605.0,4625.0,4622.0,4622.0,4621.0,4619.0,4565.0,4597.0,4582.0,4116.0,4116.0,4602.0,4152.0,4152.0,4620.0,4349.0,4349.0,4608.0,4266.0,4266.0,4624.0,4316.0,4316.0,4595.0,4107.0,4107.0,3952.0,3952.0,3952.0,4349.0,3952.0,3952.0,3952.0,3952.0,1,2020,site_5392,Bandra_Kurla_Complex_Mumbai_IITM,C2,"C1,C2,C4,C6"
35040.0,23339.0,23153.0,19637.0,20054.0,20047.0,19794.0,22151.0,22689.0,22482.0,22187.0,20195.0,20195.0,23148.0,21328.0,21328.0,20031.0,18938.0,18938.0,19964.0,18695.0,18695.0,19633.0,18445.0,18445.0,22387.0,20615.0,20615.0,16758.0,16758.0,16758.0,18938.0,16876.0,16876.0,16876.0,16876.0,346,2021,site_5392,Bandra_Kurla_Complex_Mumbai_IITM,C1,"C1,C2,C4,C6,UNIDENTIFIABLE"
35040.0,26271.0,26296.0,26154.0,26267.0,26377.0,26165.0,24356.0,26413.0,26148.0,24617.0,22422.0,22422.0,24672.0,22519.0,22519.0,11524.0,10807.0,10807.0,17636.0,16283.0,16283.0,15803.0,14741.0,14741.0,22198.0,19901.0,19901.0,7126.0,7126.0,7126.0,10807.0,7171.0,7171.0,7171.0,7171.0,201,2022,site_5392,Bandra_Kurla_Complex_Mumbai_IITM,C1,"C1,C2,C4,C6,UNIDENTIFIABLE"
35040.0,23359.0,24102.0,23734.0,23914.0,23882.0,23865.0,21495.0,25021.0,25212.0,16401.0,15015.0,15015.0,17428.0,16084.0,16084.0,18394.0,17007.0,17007.0,21064.0,19386.0,19386.0,19587.0,18131.0,18131.0,24355.0,22120.0,22120.0,13666.0,13666.0,13666.0,17007.0,13669.0,13669.0,13669.0,13669.0,220,2023,site_5392,Bandra_Kurla_Complex_Mumbai_IITM,C1,"C1,C2,C4,C6,UNIDENTIFIABLE"
35136.0,4384.0,4393.0,4748.0,4736.0,4747.0,4749.0,4775.0,4605.0,4753.0,4382.0,3959.0,3959.0,4391.0,4018.0,4018.0,4724.0,4290.0,4290.0,4728.0,4339.0,4339.0,4702.0,4315.0,4315.0,4697.0,4280.0,4280.0,3867.0,3867.0,3867.0,4290.0,3867.0,3867.0,3867.0,3867.0,22,2020,site_5394,Mazgaon_Mumbai_IITM,C2,"C1,C2,C4,C6"
35040.0,31888.0,31843.0,33015.0,32914.0,33017.0,32992.0,31835.0,33240.0,32796.0,31819.0,28777.0,28777.0,31809.0,29067.0,29067.0,32739.0,29748.0,29748.0,32850.0,30039.0,30039.0,30993.0,28131.0,28131.0,32774.0,30088.0,30088.0,25228.0,25228.0,25228.0,29748.0,25233.0,25233.0,25233.0,25233.0,167,2021,site_5394,Mazgaon_Mumbai_IITM,C2,"C1,C2,C4,C6,UNIDENTIFIABLE"
35040.0,29158.0,29129.0,26018.0,26924.0,27009.0,26929.0,27295.0,30974.0,30986.0,29024.0,26345.0,26345.0,29005.0,26414.0,26414.0,26695.0,24463.0,24463.0,25903.0,23892.0,23892.0,25982.0,23114.0,23114.0,30949.0,27958.0,27958.0,19803.0,19803.0,19803.0,24463.0,19855.0,19855.0,19855.0,19855.0,1156,2022,site_5394,Mazgaon_Mumbai_IITM,C2,"C1,C2,C4,C6,UNIDENTIFIABLE"
35040.0,30506.0,30366.0,28477.0,28978.0,28927.0,28667.0,27636.0,32192.0,30949.0,30035.0,27261.0,27261.0,29989.0,27322.0,27322.0,28926.0,26452.0,26452.0,28891.0,26676.0,26676.0,28474.0,25427.0,25427.0,30926.0,28160.0,28160.0,23225.0,23225.0,23225.0,26452.0,23275.0,23275.0,23275.0,23275.0,498,2023,site_5394,Mazgaon_Mumbai_IITM,C2,"C1,C2,C4,C6,UNIDENTIFIABLE"
35136.0,4414.0,4412.0,4502.0,4504.0,4503.0,4235.0,2769.0,4483.0,4497.0,4406.0,4051.0,4051.0,4405.0,4048.0,4048.0,4497.0,4063.0,4063.0,4499.0,4053.0,4053.0,4499.0,4015.0,4015.0,4485.0,4168.0,4168.0,3611.0,3611.0,3611.0,4063.0,3611.0,3611.0,3611.0,3611.0,5,2020,site_5396,Deonar_Mumbai_IITM,C6,"C2,C4,C6"
35040.0,33408.0,33287.0,31561.0,33678.0,31559.0,31352.0,25398.0,33126.0,28970.0,33031.0,30107.0,30107.0,32870.0,29978.0,29978.0,31027.0,28548.0,28548.0,33621.0,30888.0,30888.0,31556.0,28788.0,28788.0,28963.0,26541.0,26541.0,25416.0,25416.0,25416.0,28548.0,25445.0,25445.0,25445.0,25445.0,179,2021,site_5396,Deonar_Mumbai_IITM,C6,"C1,C2,C4,C6,UNIDENTIFIABLE"
35040.0,27551.0,27538.0,23410.0,28035.0,23369.0,22580.0,22135.0,26173.0,25756.0,27538.0,25230.0,25230.0,27519.0,25240.0,25240.0,22736.0,21161.0,21161.0,27660.0,25216.0,25216.0,22574.0,20818.0,20818.0,23678.0,21817.0,21817.0,18038.0,18038.0,18038.0,21161.0,18223.0,18223.0,18223.0,18223.0,33,2022,site_5396,Deonar_Mumbai_IITM,C6,"C1,C2,C4,C6,UNIDENTIFIABLE"
35040.0,27591.0,27552.0,25061.0,27856.0,25063.0,25006.0,26222.0,26025.0,25696.0,27430.0,25266.0,25266.0,27365.0,25180.0,25180.0,17721.0,16826.0,16826.0,25597.0,23559.0,23559.0,19217.0,18064.0,18064.0,25684.0,23824.0,23824.0,14742.0,14742.0,14742.0,16826.0,14759.0,14759.0,14759.0,14759.0,83,2023,site_5396,Deonar_Mumbai_IITM,C4,"C1,C2,C4,C6,UNIDENTIFIABLE"
35136.0,1077.0,1071.0,1143.0,1144.0,1142.0,1126.0,1142.0,1141.0,1136.0,1056.0,950.0,950.0,1049.0,946.0,946.0,1133.0,1041.0,1041.0,1136.0,1027.0,1027.0,1139.0,1075.0,1075.0,1121.0,1009.0,1009.0,967.0,967.0,967.0,1041.0,967.0,967.0,967.0,967.0,1,2020,site_5397,Khindipada-Bhandup_West_Mumbai_IITM,C1,"C1,C2,C6"
35040.0,32532.0,32430.0,31619.0,32263.0,31621.0,31511.0,29470.0,32154.0,31707.0,32522.0,29623.0,29623.0,32421.0,29541.0,29541.0,24874.0,23241.0,23241.0,31176.0,28616.0,28616.0,31313.0,29097.0,29097.0,31701.0,28753.0,28753.0,20419.0,20419.0,20419.0,23241.0,20893.0,20893.0,20893.0,20893.0,129,2021,site_5397,Khindipada-Bhandup_West_Mumbai_IITM,C1,"C1,C2,C4,C6,UNIDENTIFIABLE"
35040.0,32724.0,32691.0,29048.0,33523.0,29159.0,29174.0,28860.0,30422.0,26104.0,32712.0,29533.0,29533.0,32685.0,29516.0,29516.0,18553.0,17105.0,17105.0,28977.0,26601.0,26601.0,29047.0,26779.0,26779.0,25761.0,23576.0,23576.0,15256.0,15256.0,15256.0,17105.0,15422.0,15422.0,15422.0,15422.0,112,2022,site_5397,Khindipada-Bhandup_West_Mumbai_IITM,C1,"C1,C2,C4,C6,UNIDENTIFIABLE"
35040.0,18669.0,18664.0,16683.0,18749.0,17216.0,16332.0,18441.0,18794.0,17433.0,18613.0,16663.0,16663.0,18610.0,16683.0,16683.0,14707.0,13312.0,13312.0,15714.0,14406.0,14406.0,13920.0,11679.0,11679.0,17423.0,16281.0,16281.0,9625.0,9625.0,9625.0,13312.0,9625.0,9625.0,9625.0,9625.0,589,2023,site_5397,Khindipada-Bhandup_West_Mumbai_IITM,C1,"C1,C2,C4,C6"
35136.0,4574.0,4575.0,4563.0,4564.0,4559.0,4527.0,4575.0,4581.0,4564.0,4571.0,4054.0,4054.0,4551.0,4150.0,4150.0,4556.0,4126.0,4126.0,4564.0,4065.0,4065.0,4563.0,4233.0,4233.0,4537.0,4179.0,4179.0,3682.0,3682.0,3682.0,4126.0,3682.0,3682.0,3682.0,3682.0,2,2020,site_5398,Navy_Nagar-Colaba_Mumbai_IITM,C1,"C1,C2,C4,C6"
35040.0,31037.0,30938.0,25030.0,23738.0,25629.0,25582.0,26172.0,33318.0,33005.0,30816.0,27109.0,27109.0,30896.0,28183.0,28183.0,25415.0,23460.0,23460.0,23736.0,21627.0,21627.0,25026.0,23411.0,23411.0,32959.0,29949.0,29949.0,18469.0,18469.0,18469.0,23460.0,18930.0,18930.0,18930.0,18930.0,2064,2021,site_5398,Navy_Nagar-Colaba_Mumbai_IITM,C1,"C1,C2,C4,C6,UNIDENTIFIABLE"
35040.0,27964.0,27916.0,23434.0,23845.0,24339.0,24211.0,21996.0,28074.0,28056.0,27423.0,24224.0,24224.0,27887.0,25364.0,25364.0,23569.0,21869.0,21869.0,23379.0,21305.0,21305.0,23283.0,21703.0,21703.0,28038.0,25301.0,25301.0,18407.0,18407.0,18407.0,21869.0,18711.0,18711.0,18711.0,18711.0,532,2022,site_5398,Navy_Nagar-Colaba_Mumbai_IITM,C1,"C1,C2,C4,C6,UNIDENTIFIABLE"
35040.0,17467.0,17437.0,15604.0,15092.0,14922.0,15035.0,18018.0,18775.0,19520.0,17345.0,15578.0,15578.0,17327.0,15595.0,15595.0,12585.0,11591.0,11591.0,15060.0,13309.0,13309.0,13370.0,12501.0,12501.0,19436.0,17500.0,17500.0,9781.0,9781.0,9781.0,11591.0,9800.0,9800.0,9800.0,9800.0,829,2023,site_5398,Navy_Nagar-Colaba_Mumbai_IITM,C1,"C1,C2,C4,C6,UNIDENTIFIABLE"
35136.0,2212.0,2215.0,2104.0,2107.0,2098.0,2104.0,2158.0,2232.0,1634.0,2206.0,2053.0,2053.0,2197.0,2017.0,2017.0,2097.0,1922.0,1922.0,2105.0,1929.0,1929.0,2104.0,1870.0,1870.0,1634.0,1548.0,1548.0,1713.0,1713.0,1713.0,1922.0,1714.0,1714.0,1714.0,1714.0,0,2020,site_5399,Chakala-Andheri_East_Mumbai_IITM,C2,"C1,C2,C4,C6,UNIDENTIFIABLE"
35040.0,29305.0,29203.0,28216.0,28072.0,28272.0,28236.0,29018.0,29824.0,26752.0,29228.0,26528.0,26528.0,29035.0,26380.0,26380.0,28219.0,26121.0,26121.0,27965.0,25655.0,25655.0,28205.0,25329.0,25329.0,26746.0,24676.0,24676.0,22842.0,22842.0,22842.0,26121.0,22848.0,22848.0,22848.0,22848.0,344,2021,site_5399,Chakala-Andheri_East_Mumbai_IITM,C2,"C1,C2,C4,C6,UNIDENTIFIABLE"
35040.0,29518.0,29473.0,25608.0,25616.0,25583.0,25323.0,30675.0,30745.0,28302.0,28854.0,26657.0,26657.0,29343.0,26921.0,26921.0,23190.0,21511.0,21511.0,25248.0,23471.0,23471.0,25557.0,23159.0,23159.0,28300.0,26157.0,26157.0,19197.0,19197.0,19197.0,21511.0,19202.0,19202.0,19202.0,19202.0,25,2022,site_5399,Chakala-Andheri_East_Mumbai_IITM,C1,"C1,C2,C4,C6,UNIDENTIFIABLE"
35040.0,26997.0,26957.0,24248.0,25110.0,25640.0,24846.0,29120.0,30524.0,30887.0,26860.0,24540.0,24540.0,26801.0,24486.0,24486.0,25325.0,23265.0,23265.0,25087.0,23252.0,23252.0,24244.0,21526.0,21526.0,29289.0,27413.0,27413.0,19649.0,19649.0,19649.0,23265.0,19670.0,19670.0,19670.0,19670.0,873,2023,site_5399,Chakala-Andheri_East_Mumbai_IITM,C1,"C1,C2,C4,C6,UNIDENTIFIABLE"
35136.0,4264.0,4568.0,4577.0,4577.0,4574.0,4575.0,0.0,4585.0,4218.0,4255.0,3781.0,3781.0,4564.0,4078.0,4078.0,4041.0,3783.0,3783.0,4576.0,4116.0,4116.0,4184.0,3912.0,3912.0,4210.0,3827.0,3827.0,3056.0,3056.0,3056.0,3783.0,3056.0,3056.0,3056.0,3056.0,1,2020,site_5400,Borivali_East_Mumbai_IITM,C1,"C1,C2,C6"
35040.0,32217.0,31340.0,33884.0,33782.0,33891.0,33807.0,0.0,34271.0,34003.0,31218.0,27969.0,27969.0,31075.0,28188.0,28188.0,21567.0,20211.0,20211.0,32489.0,29954.0,29954.0,33488.0,31356.0,31356.0,34001.0,30752.0,30752.0,17897.0,17897.0,17897.0,20211.0,17899.0,17899.0,17899.0,17899.0,128,2021,site_5400,Borivali_East_Mumbai_IITM,C1,"C1,C2,C4,C6,UNIDENTIFIABLE"
35040.0,11873.0,13664.0,10262.0,10215.0,9801.0,10119.0,0.0,13427.0,14931.0,11812.0,10697.0,10697.0,13649.0,12379.0,12379.0,9773.0,8995.0,8995.0,10214.0,9230.0,9230.0,10236.0,9376.0,9376.0,14926.0,13563.0,13563.0,7745.0,7745.0,7745.0,8995.0,7814.0,7814.0,7814.0,7814.0,129,2022,site_5400,Borivali_East_Mumbai_IITM,C1,"C1,C2,C4,C6,UNIDENTIFIABLE"
35040.0,30292.0,29510.0,24212.0,23925.0,24734.0,24671.0,0.0,30790.0,30637.0,30214.0,27101.0,27101.0,28165.0,25430.0,25430.0,23769.0,21671.0,21671.0,23223.0,21184.0,21184.0,24140.0,21843.0,21843.0,30592.0,27460.0,27460.0,17889.0,17889.0,17889.0,21671.0,18510.0,18510.0,18510.0,18510.0,251,2023,site_5400,Borivali_East_Mumbai_IITM,C1,"C1,C2,C4,C6,UNIDENTIFIABLE"
35136.0,4043.0,3823.0,4098.0,4097.0,4104.0,4098.0,4061.0,4045.0,3987.0,4040.0,3586.0,3586.0,3813.0,3416.0,3416.0,4067.0,3638.0,3638.0,4020.0,3595.0,3595.0,4095.0,3600.0,3600.0,3986.0,3491.0,3491.0,2708.0,2708.0,2708.0,3638.0,3218.0,3218.0,3218.0,3218.0,13,2020,site_5401,Sector-19A_Nerul_Navi_Mumbai_IITM,C6,"C1,C2,C4,C6,UNIDENTIFIABLE"
35040.0,31097.0,30986.0,30184.0,30185.0,30204.0,29899.0,26438.0,30717.0,31656.0,30976.0,27182.0,27182.0,30938.0,28082.0,28082.0,28893.0,26485.0,26485.0,28613.0,26283.0,26283.0,30077.0,27624.0,27624.0,31624.0,27803.0,27803.0,17815.0,17815.0,17815.0,26485.0,23115.0,23115.0,23115.0,23115.0,50,2021,site_5401,Sector-19A_Nerul_Navi_Mumbai_IITM,C1,"C1,C2,C4,C6,UNIDENTIFIABLE"
35040.0,28295.0,28205.0,27927.0,28314.0,28335.0,28221.0,25874.0,30267.0,29461.0,26022.0,23147.0,23147.0,26051.0,23793.0,23793.0,25034.0,22966.0,22966.0,24976.0,22879.0,22879.0,24749.0,22233.0,22233.0,29446.0,26120.0,26120.0,18861.0,18861.0,18861.0,22966.0,20581.0,20581.0,20581.0,20581.0,429,2022,site_5401,Sector-19A_Nerul_Navi_Mumbai_IITM,C1,"C1,C2,C4,C6,UNIDENTIFIABLE"
35040.0,20869.0,20791.0,23160.0,24344.0,24346.0,21805.0,22748.0,25255.0,22958.0,20822.0,19006.0,19006.0,20747.0,18916.0,18916.0,21366.0,19382.0,19382.0,22480.0,20373.0,20373.0,21031.0,18729.0,18729.0,19587.0,17637.0,17637.0,16633.0,16633.0,16633.0,19382.0,16789.0,16789.0,16789.0,16789.0,1194,2023,site_5401,Sector-19A_Nerul_Navi_Mumbai_IITM,C1,"C1,C2,C4,C6,UNIDENTIFIABLE"
35136.0,4353.0,4046.0,4477.0,4479.0,4479.0,4475.0,4574.0,4576.0,4578.0,4333.0,3968.0,3968.0,4040.0,3750.0,3750.0,4479.0,4059.0,4059.0,4479.0,4006.0,4006.0,4477.0,4146.0,4146.0,4559.0,4090.0,4090.0,3697.0,3697.0,3697.0,4059.0,3697.0,3697.0,3697.0,3697.0,3,2020,site_5402,Malad_West_Mumbai_IITM,C1,"C1,C2,C4,C6"
35040.0,24930.0,22631.0,23229.0,23258.0,23253.0,23252.0,23796.0,24255.0,24702.0,24905.0,22051.0,22051.0,22610.0,20387.0,20387.0,21653.0,19633.0,19633.0,21267.0,19181.0,19181.0,23121.0,21145.0,21145.0,24679.0,22463.0,22463.0,16370.0,16370.0,16370.0,19633.0,16412.0,16412.0,16412.0,16412.0,58,2021,site_5402,Malad_West_Mumbai_IITM,C1,"C1,C2,C4,C6,UNIDENTIFIABLE"
35040.0,28113.0,29710.0,26977.0,28388.0,28666.0,28363.0,25478.0,32454.0,29967.0,27697.0,25192.0,25192.0,29684.0,27043.0,27043.0,17443.0,15838.0,15838.0,15099.0,13912.0,13912.0,24041.0,22016.0,22016.0,29925.0,26884.0,26884.0,9532.0,9532.0,9532.0,15838.0,9536.0,9536.0,9536.0,9536.0,943,2022,site_5402,Malad_West_Mumbai_IITM,C2,"C1,C2,C4,C6,UNIDENTIFIABLE"
35040.0,12772.0,32273.0,25026.0,24632.0,25073.0,24783.0,28634.0,29536.0,31680.0,12769.0,11498.0,11498.0,32268.0,29118.0,29118.0,19104.0,17461.0,17461.0,19139.0,17417.0,17417.0,18230.0,17010.0,17010.0,31676.0,28970.0,28970.0,13577.0,13577.0,13577.0,17461.0,13596.0,13596.0,13596.0,13596.0,516,2023,site_5402,Malad_West_Mumbai_IITM,C2,"C1,C2,C4,C6,UNIDENTIFIABLE"
35040.0,31351.0,31270.0,30677.0,30589.0,30775.0,30104.0,0.0,30930.0,30337.0,31006.0,28210.0,28210.0,30877.0,28182.0,28182.0,7903.0,7236.0,7236.0,20305.0,15124.0,15124.0,6193.0,5004.0,5004.0,30320.0,27762.0,27762.0,3765.0,3765.0,3765.0,7236.0,3767.0,3767.0,3767.0,3767.0,164,2021,site_5403,Siddharth_Nagar-Worli_Mumbai_IITM,C1,"C1,C2,C4,C6,UNIDENTIFIABLE"
35040.0,30970.0,30965.0,25766.0,28148.0,28299.0,28118.0,0.0,31146.0,30827.0,30908.0,27893.0,27893.0,30904.0,27874.0,27874.0,9763.0,9071.0,9071.0,17930.0,16589.0,16589.0,14479.0,13260.0,13260.0,30421.0,27678.0,27678.0,5911.0,5911.0,5911.0,9071.0,5928.0,5928.0,5928.0,5928.0,2022,2022,site_5403,Siddharth_Nagar-Worli_Mumbai_IITM,C1,"C1,C2,C4,C6,UNIDENTIFIABLE"
35040.0,26149.0,26107.0,25406.0,25822.0,26512.0,25024.0,0.0,27120.0,26545.0,24178.0,21802.0,21802.0,24147.0,21717.0,21717.0,18118.0,16571.0,16571.0,16548.0,15139.0,15139.0,16400.0,15002.0,15002.0,25426.0,23242.0,23242.0,13053.0,13053.0,13053.0,16571.0,13083.0,13083.0,13083.0,13083.0,604,2023,site_5403,Siddharth_Nagar-Worli_Mumbai_IITM,C1,"C1,C2,C4,C6,UNIDENTIFIABLE"
35136.0,1334.0,1249.0,1274.0,1276.0,1269.0,1276.0,1221.0,1206.0,1189.0,1319.0,1198.0,1198.0,1232.0,1102.0,1102.0,1263.0,1123.0,1123.0,1276.0,1172.0,1172.0,1274.0,1098.0,1098.0,1114.0,974.0,974.0,1007.0,1007.0,1007.0,1123.0,1007.0,1007.0,1007.0,1007.0,0,2020,site_5412,Kandivali_East_Mumbai_MPCB,C2,"C2,C4,C6"
35040.0,31792.0,29826.0,33042.0,32925.0,33041.0,32552.0,29888.0,29918.0,28438.0,31726.0,28608.0,28608.0,28624.0,25657.0,25657.0,33037.0,30063.0,30063.0,32922.0,30388.0,30388.0,33033.0,29372.0,29372.0,17480.0,15772.0,15772.0,26777.0,26777.0,26777.0,30063.0,26777.0,26777.0,26777.0,26777.0,119,2021,site_5412,Kandivali_East_Mumbai_MPCB,C2,"C1,C2,C4,C6"
35040.0,20920.0,17795.0,25650.0,26757.0,33519.0,28192.0,22377.0,22245.0,15185.0,20767.0,18910.0,18910.0,17693.0,16068.0,16068.0,29236.0,26872.0,26872.0,24048.0,22616.0,22616.0,25648.0,23823.0,23823.0,12564.0,9518.0,9518.0,16245.0,16245.0,16245.0,26872.0,16248.0,16248.0,16248.0,16248.0,6361,2022,site_5412,Kandivali_East_Mumbai_MPCB,C2,"C1,C2,C4,C6,UNIDENTIFIABLE"
35040.0,31724.0,30142.0,31562.0,32297.0,32394.0,30896.0,30721.0,30740.0,30284.0,31719.0,28286.0,28286.0,30072.0,26730.0,26730.0,28724.0,26074.0,26074.0,28621.0,26313.0,26313.0,28159.0,25170.0,25170.0,25084.0,22192.0,22192.0,22731.0,22731.0,22731.0,26074.0,22732.0,22732.0,22732.0,22732.0,716,2023,site_5412,Kandivali_East_Mumbai_MPCB,C2,"C1,C2,C4,C6,UNIDENTIFIABLE"
35136.0,1121.0,1080.0,1055.0,1025.0,1055.0,1055.0,1081.0,1082.0,1058.0,1098.0,992.0,992.0,1063.0,964.0,964.0,1033.0,902.0,902.0,1019.0,952.0,952.0,1047.0,952.0,952.0,1058.0,974.0,974.0,812.0,812.0,812.0,902.0,812.0,812.0,812.0,812.0,30,2020,site_5413,Mulund_West_Mumbai_MPCB,C2,"C2,C4"
35040.0,23914.0,22051.0,24583.0,23516.0,24633.0,23806.0,23736.0,23712.0,22145.0,23857.0,21685.0,21685.0,22013.0,20146.0,20146.0,22377.0,20957.0,20957.0,21795.0,20353.0,20353.0,23128.0,21660.0,21660.0,19086.0,17670.0,17670.0,17540.0,17540.0,17540.0,20957.0,17541.0,17541.0,17541.0,17541.0,1151,2021,site_5413,Mulund_West_Mumbai_MPCB,C2,"C1,C2,C4,C6,UNIDENTIFIABLE"
35040.0,27950.0,21053.0,22129.0,22648.0,22985.0,14933.0,18847.0,21821.0,5799.0,27774.0,25380.0,25380.0,21012.0,19320.0,19320.0,22981.0,20747.0,20747.0,22497.0,20540.0,20540.0,22129.0,20111.0,20111.0,5017.0,4691.0,4691.0,18530.0,18530.0,18530.0,20747.0,18530.0,18530.0,18530.0,18530.0,545,2022,site_5413,Mulund_West_Mumbai_MPCB,C2,"C1,C2,C4,C6"
35040.0,29473.0,25431.0,28484.0,28526.0,28527.0,28516.0,27617.0,27279.0,21313.0,29374.0,26581.0,26581.0,25404.0,22966.0,22966.0,5435.0,4063.0,4063.0,9366.0,8332.0,8332.0,6837.0,5260.0,5260.0,6321.0,4856.0,4856.0,3287.0,3287.0,3287.0,4063.0,3287.0,3287.0,3287.0,3287.0,3,2023,site_5413,Mulund_West_Mumbai_MPCB,C2,C2
35040.0,14508.0,14316.0,14736.0,14821.0,14820.0,14559.0,14372.0,15219.0,14211.0,14497.0,13118.0,13118.0,14250.0,12821.0,12821.0,14175.0,12951.0,12951.0,14099.0,12841.0,12841.0,14106.0,12591.0,12591.0,14027.0,12476.0,12476.0,11396.0,11396.0,11396.0,12951.0,11396.0,11396.0,11396.0,11396.0,98,2023,site_5799,Sector-2E_Kalamboli_Navi_Mumbai_MPCB,C1,"C1,C2,C4,C6"
35040.0,14528.0,14591.0,13509.0,13256.0,13705.0,14186.0,13442.0,14634.0,13493.0,14509.0,13081.0,13081.0,14551.0,13004.0,13004.0,13454.0,12340.0,12340.0,13004.0,12052.0,12052.0,13261.0,11828.0,11828.0,13274.0,12063.0,12063.0,10759.0,10759.0,10759.0,12340.0,10759.0,10759.0,10759.0,10759.0,291,2023,site_5803,Tondare-Taloja_Navi_Mumbai_MPCB,C1,"C1,C2,C4,C6"
35040.0,17309.0,17413.0,17786.0,18280.0,18292.0,17767.0,17315.0,17826.0,17771.0,17273.0,15654.0,15654.0,17389.0,15639.0,15639.0,18275.0,16646.0,16646.0,18266.0,16849.0,16849.0,17783.0,15696.0,15696.0,17764.0,16093.0,16093.0,14493.0,14493.0,14493.0,16646.0,14493.0,14493.0,14493.0,14493.0,505,2023,site_5805,Kopripada-Vashi_Navi_Mumbai_MPCB,C1,"C1,C2,C4,C6"
