timestamp,PM25,PM10,NO,NO2,NOx,NH3,SO2,CO,Ozone,PM25_consecutives,PM25_outliers,PM25_clean,PM10_consecutives,PM10_outliers,PM10_clean,NOx_consecutives,NOx_outliers,NOx_clean,NO2_consecutives,NO2_outliers,NO2_clean,NO_consecutives,NO_outliers,NO_clean,Ozone_consecutives,Ozone_outliers,Ozone_clean,NO_CPCB,NO2_CPCB,NOx_CPCB,Threshold,C1,C2,C4,C6,mismatch,year,site_id,site_name,AQI_before_cleaning,AQI_after_cleaning,errors,prevalent_error
17519.5,46.518008031595365,98.0578246106149,14.460797593498222,23.947377893796798,37.65954935255731,4.48872094843102,18.950455781572934,0.9325816178386629,32.32862433265659,46.51318729353665,45.757895624789114,45.757895624789114,97.91282077960686,96.21359467455622,96.21359467455622,37.66373046339457,36.79039371251909,36.79039371251909,23.959036431380667,23.42822697660646,23.42822697660646,14.458142882280486,14.166280392381388,14.166280392381388,32.36499357375066,32.39117343832447,32.39117343832447,16.763329529972754,43.61861946525885,36.80794788828338,37.79039371251909,-13.383107937549225,0.02707637942779295,-10.834115301974027,-2.521916256147405,992,2022,site_5112,Powai_Mumbai_MPCB,105.98899408174849,107.03903138240827,"C1,C2,C4,C6",C2
17519.5,40.59916075541226,86.51002072292432,15.516704437851145,21.45257441368644,36.96826747048797,4.403365826802254,17.082691208718188,0.7489309154881927,34.71827250524577,40.61195081463265,40.38967984741664,40.38967984741664,86.8179796107507,86.49403133739416,86.49403133739416,37.141845245816576,36.873194092093826,36.873194092093826,21.547178466219933,21.411173486873675,21.411173486873675,15.515845867037411,15.54327699945593,15.54327699945593,34.56934918234238,40.281179214255815,40.281179214255815,19.041478218521718,40.00598347341136,36.76045047521797,37.873194092093826,-12.855327454810503,0.000229754143429418,-9.960529391316554,-2.8945683093505195,1,2023,site_5112,Powai_Mumbai_MPCB,95.88788050317306,95.17325071377809,"C2,C4",C2
17519.5,25.15691581040769,49.25666294577287,3.2207398514713272,5.13569915387026,7.597418590555953,7.463984573002755,12.8630617102057,0.3540010445076307,20.779915303065223,25.16800298474464,24.95789518953124,24.95789518953124,49.19889353433046,48.074589627885686,48.074589627885686,7.597612960105796,7.381418760166275,7.381418760166275,5.13569915387026,4.957669367467828,4.957669367467828,3.1864820257743616,3.125153686015185,3.125153686015185,12.333094763968607,11.930559494649994,11.930559494649994,3.3185473882606353,9.302238356796677,7.644000307715978,8.381418760166277,-2.8178232704792445,0.00330486960535425,-2.31327133183731,-0.50124706903658,2434,2019,site_5113,Borivali_East_Mumbai_MPCB,59.942087390973875,54.407788197850586,"C2,C4,C6",C2
17567.5,33.36205605199025,66.47545759552658,5.906970428485215,2.6822399291722,8.368124599313647,11.475005370569281,8.459982741202221,0.3624998911955434,11.201008278867103,33.110804918032784,33.005464475900055,33.005464475900055,66.6189527153558,65.85860593834057,65.85860593834057,7.696349943762532,7.466335449735449,7.466335449735449,2.6825946946826065,2.492672384071712,2.492672384071712,4.878853736605279,4.871477903289734,4.871477903289734,10.587664647993947,10.37276110610576,10.37276110610576,5.442473990178023,5.6232255125844075,7.414008594229588,8.46633544973545,-2.2251432286647614,0.0027004297114794342,-1.3977242924127842,-0.8247185065404982,1673,2020,site_5113,Borivali_East_Mumbai_MPCB,77.65926034107311,75.64436021564954,"C1,C2,C4,C6",C2
17519.5,42.01971405614897,80.92760811181147,8.125691699604742,3.191667623571168,11.213958364990123,21.31114167046548,15.092926570333235,0.43416006339144214,8.749718882208862,41.98524220463431,41.80164505756664,41.80164505756664,80.91485496014171,80.23266315602628,80.23266315602628,11.261856584821428,11.145111807856129,11.145111807856129,3.192176501305483,3.114547575404099,3.114547575404099,7.907134843818741,7.886051551754031,7.886051551754031,10.419590620031798,10.591507961953619,10.591507961953619,9.39225841617637,6.309450463244742,10.988253195374314,12.145111807856129,-2.9943266903434753,0.005053087171163836,-1.5664599583590533,-1.4228136448132587,579,2021,site_5113,Borivali_East_Mumbai_MPCB,97.39217550227191,95.57255043127334,"C2,C4,C6",C2
17519.5,41.65932695265766,81.33502148010051,11.966252693080154,7.710284780752238,19.47198250728863,13.885955968402573,14.00084749834825,0.3739689687239978,24.90053099792579,41.654062478614925,41.13209943700548,41.13209943700548,81.38839977267192,80.72812243132165,80.72812243132165,19.46275417992902,19.127729402811713,19.127729402811713,7.709807613741876,7.404003852945898,7.404003852945898,11.961070670861073,11.77770560877688,11.77770560877688,24.91205999077065,24.61659601299898,24.61659601299898,14.144487131040094,13.932607331736202,18.904086697102564,20.127729402811713,-5.611586282126967,0.008454097545540839,-3.4611358257171454,-2.1419963588642803,506,2022,site_5113,Borivali_East_Mumbai_MPCB,91.74094166524141,89.78987343175731,"C1,C2,C4,C6",C2
17519.5,30.04026021967382,80.84943234280512,4.2363766119944914,9.22466468098448,13.432481544044045,4.997926710761417,13.067725399703315,0.4080251950468828,30.73943237890638,30.008171317405317,29.62900168861871,29.62900168861871,80.83492088349483,79.98206425352522,79.98206425352522,13.432911946930348,12.972459949553482,12.972459949553482,9.22466468098448,8.811008032814902,8.811008032814902,4.234691690688057,4.174139523744355,4.174139523744355,31.071528592875666,30.74681283462786,30.74681283462786,4.992559542652765,16.531057819039646,12.851820637698808,13.972459949553484,-4.874492094848575,0.0004908302260101906,-4.115468672839755,-0.7585325917828084,103,2023,site_5113,Borivali_East_Mumbai_MPCB,82.99095202047384,81.74642723827995,"C1,C2,C4,C6",C2
17519.5,43.2078575750242,100.53553489453193,43.13700620017715,29.50509055397727,72.4154739266521,7.055114956150747,16.43395953581627,0.6593109901326982,23.14851746427089,43.21587857877853,42.462863786479744,42.462863786479744,100.53361707075993,98.40531951187509,98.40531951187509,72.4154739266521,68.83668084557875,68.83668084557875,29.507087131525985,28.70990319271701,28.70990319271701,43.13700620017715,38.81277001186865,38.81277001186865,23.14811102544333,22.759927889300332,22.759927889300332,47.35944374732335,52.067831349036396,66.18654675231977,69.83668084557875,-20.14578055941706,0.02180942184154181,-12.945618433641625,-7.178352703933891,46,2019,site_5114,Mahape_Navi_Mumbai_MPCB,108.91348296941298,109.52719550574676,"C1,C2,C4,C6",C2
17567.5,49.52593437237375,101.93876496773525,33.80885401233505,34.180371633257565,66.70072101937222,10.215766624755517,15.11406578105596,0.968724386627123,27.892139986485045,49.535613545054524,48.71717393151499,48.71717393151499,102.0019319676102,100.00384146811626,100.00384146811626,66.71492348613079,63.470390822844614,63.470390822844614,34.18736381490542,33.005732957746474,33.005732957746474,33.817221245648504,29.937548993081055,29.937548993081055,27.940862714341737,28.007142967393403,28.007142967393403,35.860771828217786,59.12464936020741,60.60113991803965,64.4703908228446,-20.16749999830014,0.006160408129129286,-14.71545872710546,-5.445880863065551,18,2020,site_5114,Mahape_Navi_Mumbai_MPCB,113.63630907035218,114.79117679489306,"C1,C2,C4,C6",C2
17519.5,63.39352151543498,127.23777128845296,47.47479028978139,42.2355803552413,85.28791809019475,12.523777878719054,18.058,1.1772875816993464,21.50933851132686,63.1960994936234,62.409692907012044,62.409692907012044,127.19760660861799,124.39403682303399,124.39403682303399,85.27132667008372,81.86966990291262,81.86966990291262,42.226445400707256,40.295365594870134,40.295365594870134,47.47004914629497,44.20046892602328,44.20046892602328,21.509798049538276,21.510436423684833,21.510436423684833,51.02402079451214,70.58084967748542,79.01997542745981,82.86966990291262,-25.321394659730164,0.01050066550629666,-17.564076471139245,-7.746817523084618,145,2021,site_5114,Mahape_Navi_Mumbai_MPCB,141.34583418056246,141.19484930104483,"C1,C2,C4,C6",C2
