site_id,PM10,PM10_clean,site_name,lat,lon,PM10_clean_count,PM10_DA,year,PM10_count,PM10_DA_before,timestamp_count,percentage_change,compliance_change_non_to_compl,compliance_change_compl_to_non,compliance_change,pollutant_before_cleaning_mass_conc,pollutant_after_cleaning,pollutant
site_168,96.6877735794216,94.30318662108616,Bandra_Mumbai_MPCB,19.0627,72.84614,25742.0,73.46461187214612,2019,27524.0,78.55022831050228,35040.0,-2.466275590032789,False,False,False,96.6877735794216,94.30318662108616,PM10
site_5104,113.48047792265936,110.41930932069508,Kurla_Mumbai_MPCB,19.0863,72.8888,15825.0,45.16267123287671,2019,17869.0,50.99600456621004,35040.0,-2.697528824341548,False,False,False,113.48047792265936,110.41930932069508,PM10
site_5106,83.19984905128024,80.72198345805435,Vile_Parle_West_Mumbai_MPCB,19.10861,72.83622,12695.0,36.23002283105023,2019,14177.0,40.45947488584475,35040.0,-2.9782092413396724,False,False,False,83.19984905128024,80.72198345805435,PM10
site_5107,96.2140921409214,96.1776473750224,Chhatrapati_Shivaji_Intl._Airport_(T2)_Mumbai_MPCB,19.10078,72.87462,16743.0,47.782534246575345,2019,18819.0,53.707191780821915,35040.0,-0.03787882324515658,False,False,False,96.2140921409214,96.1776473750224,PM10
site_5119,88.22058408093147,87.60741994899405,Sion_Mumbai_MPCB,19.047,72.8746,14116.0,40.285388127853885,2019,15717.0,44.85445205479452,35040.0,-0.6950352214568447,False,False,False,88.22058408093147,87.60741994899405,PM10
site_5392,,,Bandra_Kurla_Complex_Mumbai_IITM,19.053536,72.84643,,0.0,2019,,0.0,,,False,False,False,,,PM10
site_5399,,,Chakala-Andheri_East_Mumbai_IITM,19.11074,72.86084,,0.0,2019,,0.0,,,False,False,False,,,PM10
