site_id,PM10,PM10_clean,site_name,lat,lon,PM10_clean_count,PM10_DA,year,PM10_count,PM10_DA_before,timestamp_count,percentage_change,compliance_change_non_to_compl,compliance_change_compl_to_non,compliance_change,pollutant_before_cleaning_mass_conc,pollutant_after_cleaning,pollutant
site_168,94.8869729750539,106.13467370803473,Bandra_Mumbai_MPCB,19.0627,72.84614,5302.0,15.131278538812785,2021,25976.0,74.1324200913242,35040.0,11.853788123199894,False,True,True,94.8869729750539,106.13467370803473,PM10
site_5104,162.08912731127077,157.69826984737716,Kurla_Mumbai_MPCB,19.0863,72.8888,15594.0,44.50342465753425,2021,16982.0,48.464611872146115,35040.0,-2.7089154817038086,False,False,False,162.08912731127077,157.69826984737716,PM10
site_5106,122.7439315640127,120.51867352281228,Vile_Parle_West_Mumbai_MPCB,19.10861,72.83622,26740.0,76.31278538812786,2021,29955.0,85.48801369863014,35040.0,-1.8129271344383455,False,False,False,122.7439315640127,120.51867352281228,PM10
site_5107,127.98626944913303,127.93590757372424,Chhatrapati_Shivaji_Intl._Airport_(T2)_Mumbai_MPCB,19.10078,72.87462,29061.0,82.93664383561644,2021,32585.0,92.99372146118722,35040.0,-0.03934943617433316,False,False,False,127.98626944913303,127.93590757372424,PM10
site_5119,127.04231363781538,126.2988307417337,Sion_Mumbai_MPCB,19.047,72.8746,27975.0,79.83732876712328,2021,31310.0,89.35502283105022,35040.0,-0.5852246190991773,False,False,False,127.04231363781538,126.2988307417337,PM10
site_5392,146.2007942815186,143.3675586084021,Bandra_Kurla_Complex_Mumbai_IITM,19.053536,72.84643,21328.0,60.86757990867579,2021,23153.0,66.07591324200914,35040.0,-1.9379071687264036,False,False,False,146.2007942815186,143.3675586084021,PM10
site_5399,137.58730575625793,132.24313419257012,Chakala-Andheri_East_Mumbai_IITM,19.11074,72.86084,26380.0,75.28538812785388,2021,29203.0,83.34189497716895,35040.0,-3.884203949131214,False,False,False,137.58730575625793,132.24313419257012,PM10
