city,site_id,name,longitude,latitude,live,avg,cityID,stateID,org
Purnia,site_5549,"Mariam Nagar, Purnia - BSPCB",87.117468,25.366336,TRUE,126,Purnia,Bihar,DPCC
Raichur,site_5414,"Haji Colony, Raichur - KSPCB",77.348417,16.208139,FALSE,,Raichur,Karnataka,IITM
Raipur,site_5652,"AIIMS, Raipur - CECB",81.578979,21.258815,TRUE,67,Raipur,Chhattisgarh,TSPCB
Raipur,site_5655,"Bhatagaon New ISBT, Raipur - CECB",81.630094,21.219665,TRUE,71,Raipur,Chhattisgarh,TSPCB
Raipur,site_5653,"Siltara Phase-II, Raipur - CECB",81.664929,21.371751,FALSE,,Raipur,Chhattisgarh,TSPCB
Raipur,site_5654,"Krishak Nagar, Raipur - CECB",81.705301,21.237755,TRUE,87,Raipur,Chhattisgarh,TSPCB
Rairangpur,site_5672,"Divisional Forest Office, Rairangpur - OSPCB",86.174829,22.265816,FALSE,,Rairangpur,Odisha,MPCB
Rajamahendravaram,site_1399,"Anand Kala Kshetram, Rajamahendravaram - APPCB",81.7363176,16.9872867,TRUE,45,Rajamahendravaram,Andhra Pradesh,DPCC
Rajgir,site_5489,"Dangi Tola, Rajgir - BSPCB",85.41948,25.0328,FALSE,,Rajgir,Bihar,CPCB
Rajsamand,site_5718,"Dhoinda, Rajsamand - RSPCB",73.883502,25.03636,FALSE,,Rajsamand,Rajasthan,KSPCB
Ramanagara,site_5255,"Vijay Nagar, Ramanagara - KSPCB",77.298051,12.733409,FALSE,,Ramanagara,Karnataka,KSPCB
Ramanathapuram,site_5625,"Chalai Bazaar, Ramanathapuram - TNPCB",78.831977,9.36399,FALSE,,Ramanathapuram,Tamil Nadu,CPCB
Ratlam,site_5042,"Shasthri Nagar, Ratlam - IPCA Lab",75.045981,23.331731,TRUE,130,Ratlam,Madhya Pradesh,KSPCB
Rishikesh,site_5703,"Shivaji Nagar, Rishikesh - UKPCB",78.2859547,30.075911,TRUE,76,Rishikesh,Uttarakhand,TSPCB
Rohtak,site_147,"MD University, Rohtak - HSPCB",76.37138,28.52123,FALSE,,Rohtak,Haryana,CPCB
Rourkela,site_5675,"Raghunathpali, Rourkela - OSPCB",84.809444,22.220833,FALSE,,Rourkela,Odisha,IITM
Rourkela,site_5687,"Fertilizer Township, Rourkela - OSPCB",84.86277778,22.18972222,TRUE,150,Rourkela,Odisha,IITM
Rourkela,site_5688,"Sector-2, Rourkela - OSPCB",84.88111111,22.245,TRUE,119,Rourkela,Odisha,IITM
Rupnagar,site_1538,"Ratanpura, Rupnagar - Ambuja Cements",76.5623046,31.0325454,TRUE,54,Rupnagar,Punjab,CPCB
Sagar,site_5662,"Civil Lines, Sagar - MPPCB",78.759431,23.838586,TRUE,44,Sagar,Madhya Pradesh,DPCC
Sagar,site_5269,"Deen Dayal Nagar, Sagar - MPPCB",78.80289321,23.8640158,TRUE,111,Sagar,Madhya Pradesh,DPCC
Saharsa,site_5551,"Police Line, Saharsa - BSPCB",86.590325,25.892357,TRUE,122,Saharsa,Bihar,DPCC
Salem,site_5622,"Sona College of Technology, Salem - TNPCB",78.125052,11.679111,FALSE,,Salem,Tamil Nadu,MPCB
Samastipur,site_5552,"DM Office_Kasipur, Samastipur - BSPCB",85.77944,25.859655,TRUE,129,Samastipur,Bihar,TSPCB
Sangli,site_5774,"Vijay Nagar, Sangli - MPCB",74.3623,16.5038,TRUE,79,Sangli,Maharashtra,MPCB
Sasaram,site_5485,"Dada Peer, Sasaram - BSPCB",84.002396,24.952822,TRUE,140,Sasaram,Bihar,DPCC
Satna,site_1433,"Bandhavgar Colony, Satna - Birla Cement",80.8549414,24.58434363,TRUE,75,Satna,Madhya Pradesh,DPCC
Sawai Madhopur,site_5716,"Sahu Nagar, Sawai Madhopur - RSPCB",76.359327,26.031443,TRUE,111,Sawai Madhopur,Rajasthan,KSPCB
Shillong,site_5593,"JN Stadium, Shillong - Meghalaya PCB",91.8942571,25.5803419,FALSE,,Shillong,Meghalaya,DPCC
Shillong,site_5131,"Lumpyngngad, Shillong - Meghalaya PCB",91.8985,25.5586,FALSE,,Shillong,Meghalaya,DPCC
Shivamogga,site_5266,"Vinoba Nagara, Shivamogga - KSPCB",75.555917,13.94,TRUE,54,Shivamogga,Karnataka,TSPCB
Sikar,site_5722,"Radhakishan Pura, Sikar - RSPCB",75.153302,27.608912,TRUE,137,Sikar,Rajasthan,TSPCB
Silchar,site_5684,"Tarapur, Silchar - PCBA",92.79525,24.82827,TRUE,52,Silchar,Assam,MPCB
Siliguri,site_1419,"Ward-32 Bapupara, Siliguri - WBPCB",88.4152495,26.6879226,TRUE,84,Siliguri,West Bengal,IMD
Singrauli,site_1401,"Suryakiran Bhawan NCL, Singrauli - MPPCB",82.64558,24.10897,FALSE,,Singrauli,Madhya Pradesh,CPCB
Sirohi,site_5705,"Vedhaynath Colony, Sirohi - RSPCB",72.857549,24.885261,TRUE,57,Sirohi,Rajasthan,MPCB
Sirsa,site_5051,"F-Block, Sirsa - HSPCB",75.0158,29.5364,TRUE,94,Sirsa,Haryana,TSPCB
Sivasagar,site_5658,"Girls College, Sivasagar - PCBA",94.636574,26.987634,TRUE,48,Sivasagar,Assam,KSPCB
Siwan,site_5553,"Chitragupta Nagar, Siwan - BSPCB",84.3570427,26.2271665,FALSE,,Siwan,Bihar,MPCB
Solapur,site_302,"Solapur, Solapur - MPCB",75.9063906,17.6599188,FALSE,,Solapur,Maharashtra,DPCC
Solapur,site_5776,"Ratandeep Housing Society, Solapur - MPCB",75.90649,17.65439,TRUE,87,Solapur,Maharashtra,DPCC
Solapur,site_5777,"Dnyaneshwar Nagar, Solapur - MPCB",75.9132495,17.6336264,TRUE,78,Solapur,Maharashtra,DPCC
Sonipat,site_5041,"Murthal, Sonipat - HSPCB",77.0621,29.0272,TRUE,105,Sonipat,Haryana,IITM
Sri Ganganagar,site_5719,"Old City, Sri Ganganagar - RSPCB",73.864511,29.931624,TRUE,269,Sri Ganganagar,Rajasthan,DPCC
Srinagar,site_5424,"Rajbagh, Srinagar - JKSPCB",74.81982,34.066206,FALSE,,Srinagar,Jammu and Kashmir,DPCC
Suakati,site_5676,"OMC Colony, Suakati - OSPCB",85.510538,21.606865,FALSE,,Suakati,Odisha,TSPCB
Surat,site_5664,"Science Center, Surat - SMC",72.795405,21.170046,TRUE,27,Surat,Gujarat,TSPCB
Talcher,site_1408,"Talcher Coalfields,Talcher - OSPCB",85.1707021,20.9360711,TRUE,207,Talcher,Odisha,TSPCB
Tensa,site_5677,"Barsua Iron Ore Mines, Tensa - OSPCB",85.167016,21.869985,TRUE,122,Tensa,Odisha,MPCB
Thane,site_5800,"Upvan Fort, Thane - MPCB",72.957979,19.222279,TRUE,92,Thane,Maharashtra,KSPCB
Thane,site_305,"Pimpleshwar Mandir, Thane - MPCB",72.9585188,19.192056,TRUE,57,Thane,Maharashtra,KSPCB
Thane,site_5797,"Kasarvadavali, Thane - MPCB",72.97182,19.26777,FALSE,,Thane,Maharashtra,KSPCB
Thiruvananthapuram,site_5331,"Kariavattom, Thiruvananthapuram - Kerala PCB",76.8865,8.5637,TRUE,86,Thiruvananthapuram,Kerala,TSPCB
Thiruvananthapuram,site_252,"Plammoodu, Thiruvananthapuram - Kerala PCB",76.9435879,8.5149093,TRUE,21,Thiruvananthapuram,Kerala,TSPCB
Thoothukudi,site_5367,"Meelavittan, Thoothukudi - TNPCB",78.099039,8.816428,TRUE,33,Thoothukudi,Tamil Nadu,TSPCB
Thrissur,site_5390,"Corporation Ground, Thrissur - Kerala PCB",76.2159,10.5324,TRUE,64,Thrissur,Kerala,CPCB
Tiruchirappalli,site_5630,"St Joseph College, Tiruchirappalli - TNPCB",78.691849,10.830158,FALSE,,Tiruchirappalli,Tamil Nadu,IITM
Tirupati,site_258,"Tirumala, Tirupati - APPCB",79.35,13.67,TRUE,64,Tirupati,Andhra Pradesh,TSPCB
Tirupati,site_5666,"Vaikuntapuram, Tirupati - APPCB",79.40923,13.615387,FALSE,,Tirupati,Andhra Pradesh,TSPCB
Tirupur,site_5607,"Kumaran College, Tirupur - TNPCB",77.3228673,11.0973603,TRUE,89,Tirupur,Tamil Nadu,TSPCB
Tonk,site_5702,"Shastri Nagar, Tonk - RSPCB",75.780517,26.159933,TRUE,113,Tonk,Rajasthan,DPCC
Tumakuru,site_5682,"Thimmalapura, Tumakuru - KSPCB",77.099072,13.377516,TRUE,46,Tumakuru,Karnataka,IMD
Tumidih,site_5692,"OP Jindal Industrial Park, Tumidih - CECB",83.33820077,22.06631475,FALSE,,Tumidih,Chhattisgarh,MPCB
Udaipur,site_1397,"Ashok Nagar, Udaipur - RSPCB",73.6321397,24.5886166,TRUE,100,Udaipur,Rajasthan,KSPCB
Udupi,site_5433,"Brahmagiri, Udupi - KSPCB",74.74694444,13.34194444,FALSE,,Udupi,Karnataka,IITM
Ujjain,site_1400,"Mahakaleshwar Temple, Ujjain - MPPCB",75.768218,23.182719,TRUE,97,Ujjain,Madhya Pradesh,IITM
Ulhasnagar,site_5812,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",73.159121,19.235581,FALSE,,Ulhasnagar,Maharashtra,KSPCB
Vapi,site_5071,"Phase-1 GIDC, Vapi - GPCB",72.918013,20.362421,TRUE,74,Vapi,Gujarat,TSPCB
Varanasi,site_273,"Ardhali Bazar, Varanasi - UPPCB",82.9083074,25.3505986,TRUE,22,Varanasi,Uttar Pradesh,CPCB
Varanasi,site_5468,"IESD Banaras Hindu University, Varanasi - UPPCB",82.995408,25.262326,TRUE,41,Varanasi,Uttar Pradesh,CPCB
Varanasi,site_5469,"Bhelupur, Varanasi - UPPCB",82.996789,25.301778,TRUE,47,Varanasi,Uttar Pradesh,CPCB
Varanasi,site_5475,"Maldahiya, Varanasi - UPPCB",82.99687,25.32393,TRUE,40,Varanasi,Uttar Pradesh,CPCB
Vatva,site_5067,"Phase-4 GIDC, Vatva - GPCB",72.6435,22.969611,TRUE,74,Vatva,Gujarat,IITM
Vellore,site_5615,"Vasanthapuram, Vellore - TNPCB",79.131861,12.909494,FALSE,,Vellore,Tamil Nadu,MPCB
Vijayapura,site_5267,"Ibrahimpur, Vijayapura - KSPCB",75.722694,16.802639,TRUE,43,Vijayapura,Karnataka,KSPCB
Vijayawada,site_5848,"HB Colony, Vijayawada - APPCB",80.594233,16.536107,FALSE,,Vijayawada,Andhra Pradesh,TSPCB
Vijayawada,site_5849,"Rajiv Gandhi Park, Vijayawada - APPCB",80.612222,16.509717,FALSE,,Vijayawada,Andhra Pradesh,TSPCB
Vijayawada,site_5981,"Rajiv Nagar, Vijayawada - APPCB",80.64911,16.554731,FALSE,,Vijayawada,Andhra Pradesh,TSPCB
Vijayawada,site_5685,"Kanuru, Vijayawada - APPCB",80.699436,16.486692,FALSE,,Vijayawada,Andhra Pradesh,TSPCB
Virar,site_5808,"Bolinj, Virar - MPCB",72.7988231,19.445821,TRUE,101,Virar,Maharashtra,DPCC
Virudhunagar,site_5979,"Collectorate Office, Virudhunagar - TNPCB",77.948828,9.559382,FALSE,,Virudhunagar,Tamil Nadu,TSPCB
Visakhapatnam,site_260,"GVM Corporation, Visakhapatnam - APPCB",83.3,17.72,TRUE,116,Visakhapatnam,Andhra Pradesh,MPCB
Vrindavan,site_5483,"Omex Eternity, Vrindavan - UPPCB",77.655757,27.571409,TRUE,79,Vrindavan,Uttar Pradesh,IITM
Yadgir,site_5254,"Collector Office, Yadgir - KSPCB",77.1428,16.7602,FALSE,,Yadgir,Karnataka,TSPCB
Yamuna Nagar,site_5046,"Gobind Pura, Yamuna Nagar - HSPCB",77.2893471,30.1480566,TRUE,82,Yamuna Nagar,Haryana,MPCB
